# id     id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN     xeAGN     SFR_IR   eSFR_IR   SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  3196   31621      30.24    1          0.233    1123.8    5.152E10        0.1338    0.1338    2.364    0.07817   1.19889      9.80213E-6   1.0812E-5    1.19889      1.3224       0.0475205           -99.0                     -99.0            3.56289     1.0             0.6635063108880712   
  3220   33384      5.184    1          2.31     18272.7   2.40999997E10   13.98     13.98     60.58    25.01     1.20923      3.73956E-8   6.40934E-8   1.20923      2.07253      3.52781             -99.0                     -99.0            61.7892     1.0             0.9804302369993462   
  3236   33277      6.794    1          1.518    10867.3   3.9080002E10    17.42     17.42     29.53    10.94     0.87795      7.6762E-8    1.20514E-7   0.87795      1.37836      0.874031            -99.0                     -99.0            30.4079     1.0             0.9711292131321136   
  3265   33275      6.581    1          1.306    9007.4    1.70599997E10   8.932     8.932     21.81    7.732     0.224896     2.8622E-8    2.74392E-8   0.224896     0.215603     2.06008             -99.0                     -99.0            22.0349     1.0             0.9897934640048286   
  3276   33265      5.341    1          3.636    31690.7   1.153E11        216.4     115.8     288.7    59.09     17.7829      1.82833E-7   2.38018E-7   17.7829      23.1503      1.87882             -99.0                     -99.0            306.483     1.0             0.9419772059135416   
  3289   32842      19.26    1          1.712    12621.3   3.40400013E11   34.08     32.89     139.0    32.88     2.48019      1.60766E-7   2.15237E-7   2.48019      3.32052      0.198714            -99.0                     -99.0            141.48      1.0             0.9824710206389596   
  3296   33008      8.267    1          1.684    12365.3   4.6980002E10    12.78     9.928     54.23    6.56      12.3011      8.30708E-7   1.03025E-6   12.3011      15.2559      1.2404              -99.0                     -99.0            66.5311     1.0             0.8151075211442469   
  3393   33048      6.116    1          2.34     18564.3   3.7319999E10    41.82     41.82     108.4    40.13     0.302331     9.05822E-9   2.78279E-8   0.302331     0.928796     3.42224             -99.0                     -99.0            108.702     1.0             0.9972217622490848   
  3403   32562      9.401    1          1.146    7650.14   7.9789998E10    3.737     3.737     38.69    4.116     0.852197     1.50355E-7   2.59869E-7   0.852197     1.47291      0.421571            -99.0                     -99.0            39.5422     1.0             0.9784483412657868   
  3417   32868      13.6     1          2.199    17199.7   7.2770003E10    223.4     23.03     95.97    7.056     10.4852      2.85874E-8   4.53012E-8   0.819034     1.29789      1.1896              -99.0                     10.4852          106.455     4.0             0.9015076793011132   
  3455   32876      9.729    1          2.546    20584.4   6.6369999E10    36.22     36.22     167.6    57.43     9.75103      2.37624E-7   3.13315E-7   9.75103      12.857       2.36327             -99.0                     -99.0            177.351     1.0             0.9450186353615148   
  3484   32459      5.397    1          0.8471   5246.23   1.592E10        6.08      6.08      8.327    2.578     2.63942      9.90216E-7   1.40787E-6   2.63942      3.75267      0.866499            -99.0                     -99.0            10.9664     1.0             0.7593193755471257   
  3526   32500      8.587    1          0.4381   2338.93   2.00399995E10   0.4354    0.4354    1.953    0.2274    0.749749     1.41513E-6   1.40875E-6   0.749749     0.746365     0.147247            -99.0                     -99.0            2.70275     1.0             0.7225973545462955   
  3532   -99        14.81    1          3.988    35396.0   2.89699987E11   143.5     143.5     687.9    190.2     1.23253      -99.0        -99.0        -99.0        -99.0        1.23253             -99.0                     -99.0            689.133     2.0             0.9982107953036641   
  3560   32671      6.078    1          1.018    6597.7    1.70599997E10   0.9327    0.9327    11.53    1.897     0.351532     8.33867E-8   1.25658E-7   0.351532     0.529734     1.08908             -99.0                     -99.0            11.8815     1.0             0.970416193241594    
  3572   32427      26.11    1          0.8391   5184.68   1.55599995E10   7.568     7.568     37.45    1.434     0.406984     1.56333E-7   2.65603E-7   0.406984     0.691449     4.02382             -99.0                     -99.0            37.857      1.0             0.9892490160340228   
  3627   32162      12.15    1          1.14     7600.11   1.12699998E11   2.198     2.198     34.13    2.809     0.670373     1.19838E-7   1.63934E-7   0.670373     0.917047     0.22932             -99.0                     -99.0            34.8004     1.0             0.980735853610878    
  3658   -99        11.92    1          0.8      4886.28   3.17699994E10   1.368     1.368     16.25    1.363     0.642731     -99.0        -99.0        -99.0        -99.0        0.642731            -99.0                     -99.0            16.8927     2.0             0.961953980121591    
  3679   32157      12.24    1          0.5032   2766.53   4.6770002E9     0.8321    0.8321    4.821    0.394     0.480869     6.48744E-7   1.11908E-6   0.480869     0.829493     2.78729             -99.0                     -99.0            5.30187     1.0             0.9093018123794057   
  3712   32122      5.249    1          1.45     10263.7   1.48600003E10   4.672     4.672     27.78    5.292     0.759176     7.44128E-8   8.74245E-8   0.759176     0.891924     3.18351             -99.0                     -99.0            28.5392     1.0             0.9733979929360318   
  3718   -99        12.7     1          1.109    7342.69   5.5199998E10    8.418     7.055     51.38    10.69     0.937733     -99.0        -99.0        -99.0        -99.0        0.937733            -99.0                     -99.0            52.3177     2.0             0.982076811480627    
  3742   31867      18.6     1          0.4375   2335.06   7.9789998E9     1.473     1.473     5.03     0.4224    0.611666     1.15833E-6   1.23032E-6   0.611666     0.64968      1.3767              -99.0                     -99.0            5.64167     1.0             0.8915799754328062   
  3758   32033      10.25    1          2.32     18369.8   1.153E11        65.86     65.86     160.0    26.21     2.04895      6.2696E-8    1.2473E-7    2.04895      4.07626      1.04126             -99.0                     -99.0            162.049     1.0             0.9873556763694932   
  3813   31994      14.06    1          1.031    6703.12   1.52E10         2.426     2.426     23.69    1.685     3.43138      7.88555E-7   8.54602E-7   3.43138      3.71879      2.63017             -99.0                     -99.0            27.1214     1.0             0.8734799825967686   
  3836   32047      5.414    1          2.33     18467.0   2.96499999E10   51.11     8.741     70.98    13.11     13.2064      3.99861E-7   4.39938E-7   13.2064      14.5301      3.09244             -99.0                     -99.0            84.1864     1.0             0.84312905647468     
  3870   30345      64.2     1          0.253    1231.33   1.86999992E10   0.6788    0.6788    9.314    0.4087    0.192119     1.30839E-6   1.38975E-6   0.192119     0.204065     0.773674            -99.0                     -99.0            9.50612     1.0             0.9797898616891014   
  3883   -99        9.208    1          0.74     4436.56   2.52300001E10   0.981     0.981     11.28    1.225     0.616063     -99.0        -99.0        -99.0        -99.0        0.616063            -99.0                     -99.0            11.8961     2.0             0.9482099175359991   
  3888   31775      5.406    1          1.023    6638.2    1.23599995E10   1.027     1.027     13.24    2.449     1.72066      4.03191E-7   5.1609E-7    1.72066      2.20247      1.96364             -99.0                     -99.0            14.9607     1.0             0.8849853282266205   
  3914   31333      25.84    1          0.84     5191.59   1.52000004E11   3.314     3.314     38.98    1.508     1.23709      4.73933E-7   6.83012E-7   1.23709      1.78284      0.17229             -99.0                     -99.0            40.2171     1.0             0.9692394528695504   
  3991   31579      7.188    1          0.2778   1368.34   7.244E8         0.2293    0.2293    0.6474   0.09007   0.111751     6.16281E-7   7.52882E-7   0.111751     0.136521     0.14454             -99.0                     -99.0            0.759151    1.0             0.8527947667855275   
  4022   31290      8.328    1          0.783    4757.83   6.6370002E9     0.8214    0.8214    10.1     1.213     2.50592      1.14305E-6   1.37666E-6   2.50592      3.01807      3.57734             -99.0                     -99.0            12.6059     1.0             0.8012121308276283   
  4050   31245      9.32     1          0.9048   5694.93   1.05200005E10   8.551     8.551     11.31    2.996     4.35542      1.38666E-6   1.73165E-6   4.35542      5.43901      2.10204             -99.0                     -99.0            15.6654     1.0             0.7219732659236279   
  4083   31217      6.656    1          2.098    16232.2   5.649E10        1.52      1.52      93.8     27.92     9.74714      3.8198E-7    5.49591E-7   9.74714      14.0242      1.65746             -99.0                     -99.0            103.547     1.0             0.9058688325108405   
  4145   31179      11.27    1          1.251    8535.99   4.2850001E10    8.561     8.561     34.59    3.495     0.910037     1.28964E-7   1.88739E-7   0.910037     1.33184      0.899952            -99.0                     -99.0            35.5        1.0             0.9743661971830987   
  4203   31130      6.77     1          1.3      8955.74   2.83099996E10   8.381     8.381     31.98    13.51     0.123628     1.59159E-8   3.30425E-8   0.123628     0.256661     1.48649             -99.0                     -99.0            32.1036     1.0             0.9961499644899637   
