# ID                            RA               DEC  
  EGSIRAC_J141935.79+525633.5   214.8991636      52.9426407      
  EGSIRAC_J141935.83+525604.2   214.8993108      52.9345052      
  EGSIRAC_J141935.85+525137.1   214.8993963      52.8603207      
  EGSIRAC_J141935.86+524535.7   214.899427       52.7599322      
  EGSIRAC_J141935.87+525519.3   214.8994805      52.922046       
  EGSIRAC_J141935.89+525735.9   214.8995497      52.9599868      
  EGSIRAC_J141935.89+524639.9   214.8995671      52.777754       
  EGSIRAC_J141935.90+525029.6   214.8995904      52.8415649      
  EGSIRAC_J141935.91+524945.8   214.8996288      52.8294077      
  EGSIRAC_J141935.91+525129.6   214.8996635      52.8582235      
  EGSIRAC_J141935.93+525148.2   214.8997113      52.8634043      
  EGSIRAC_J141935.93+525930.9   214.8997293      52.9919324      
  EGSIRAC_J141935.93+525434.5   214.8997412      52.909585       
  EGSIRAC_J141935.93+525650.6   214.8997452      52.9473935      
  EGSIRAC_J141935.95+525314.7   214.8998066      52.8874197      
  EGSIRAC_J141935.96+524949.1   214.8998406      52.8303193      
  EGSIRAC_J141935.97+530038.2   214.8998767      53.0106207      
  EGSIRAC_J141935.99+525952.2   214.8999995      52.9978447      
  EGSIRAC_J141936.02+525123.6   214.9000875      52.8565662      
  EGSIRAC_J141936.02+525612.8   214.9000917      52.9368979      
  EGSIRAC_J141936.02+524949.1   214.9000991      52.8303218      
  EGSIRAC_J141936.02+525101.1   214.9001043      52.8503096      
  EGSIRAC_J141936.03+525732.2   214.9001255      52.9589523      
  EGSIRAC_J141936.03+524930.3   214.9001379      52.8251041      
  EGSIRAC_J141936.04+525853.6   214.90017        52.9815793      
  EGSIRAC_J141936.04+525942.8   214.9001959      52.9952259      
  EGSIRAC_J141936.05+525225.1   214.9002198      52.8736626      
  EGSIRAC_J141936.05+525659.2   214.9002264      52.9498004      
  EGSIRAC_J141936.05+525634.3   214.9002377      52.9428691      
  EGSIRAC_J141936.06+525401.2   214.9002655      52.9003398      
  EGSIRAC_J141936.08+525724.4   214.9003643      52.9568033      
  EGSIRAC_J141936.09+524854.3   214.9003799      52.8151106      
  EGSIRAC_J141936.09+524903.0   214.9003815      52.8175098      
  EGSIRAC_J141936.09+525429.9   214.9003985      52.9083068      
  EGSIRAC_J141936.10+525054.0   214.9004575      52.8483532      
  EGSIRAC_J141936.11+524829.4   214.900492       52.8081699      
  EGSIRAC_J141936.11+524801.4   214.9004943      52.8004104      
  EGSIRAC_J141936.12+524835.0   214.9005008      52.8097429      
  EGSIRAC_J141936.12+525512.1   214.9005138      52.9200415      
  EGSIRAC_J141936.12+524806.7   214.9005331      52.8018683      
  EGSIRAC_J141936.12+525845.1   214.9005408      52.9791949      
  EGSIRAC_J141936.13+525422.4   214.900544       52.9062445      
  EGSIRAC_J141936.14+530018.5   214.9006017      53.0051503      
  EGSIRAC_J141936.15+525909.9   214.9006344      52.986084       
  EGSIRAC_J141936.15+525350.5   214.900651       52.897376       
  EGSIRAC_J141936.17+525007.7   214.900709       52.8354884      
  EGSIRAC_J141936.17+525524.4   214.9007398      52.9234596      
  EGSIRAC_J141936.18+525521.2   214.9007882      52.9225625      
  EGSIRAC_J141936.19+525627.7   214.900826       52.9410382      
  EGSIRAC_J141936.20+525417.8   214.9008527      52.9049591      
  EGSIRAC_J141936.21+525233.2   214.9009141      52.875903       
  EGSIRAC_J141936.22+525621.6   214.9009232      52.9393439      
  EGSIRAC_J141936.23+525145.2   214.9009756      52.8625615      
  EGSIRAC_J141936.23+525618.3   214.9009853      52.9384323      
  EGSIRAC_J141936.24+525412.2   214.9010137      52.9033977      
  EGSIRAC_J141936.27+525017.1   214.9011283      52.8381086      
  EGSIRAC_J141936.31+525754.7   214.9013004      52.9652197      
  EGSIRAC_J141936.31+525108.4   214.901327       52.852351       
  EGSIRAC_J141936.32+525100.3   214.901338       52.8500976      
  EGSIRAC_J141936.32+524821.6   214.9013538      52.8060264      
  EGSIRAC_J141936.33+525201.9   214.901383       52.8672089      
  EGSIRAC_J141936.34+525456.2   214.901428       52.9156236      
  EGSIRAC_J141936.36+525037.9   214.901513       52.8438644      
  EGSIRAC_J141936.37+525440.1   214.9015426      52.9111528      
  EGSIRAC_J141936.38+524953.0   214.9015854      52.8314141      
  EGSIRAC_J141936.38+525301.1   214.9016187      52.8836388      
  EGSIRAC_J141936.39+524919.0   214.901627       52.8219678      
  EGSIRAC_J141936.42+525902.6   214.9017519      52.9840672      
  EGSIRAC_J141936.42+524746.3   214.9017739      52.7962205      
  EGSIRAC_J141936.42+525429.2   214.9017825      52.9081151      
  EGSIRAC_J141936.44+525730.7   214.9018655      52.9585477      
  EGSIRAC_J141936.44+525135.5   214.9018682      52.8598732      
  EGSIRAC_J141936.45+525351.1   214.9019141      52.8975356      
  EGSIRAC_J141936.46+525406.8   214.9019206      52.9018907      
  EGSIRAC_J141936.47+525636.7   214.9019779      52.9435314      
  EGSIRAC_J141936.47+525707.9   214.9019927      52.9522007      
  EGSIRAC_J141936.48+524741.3   214.9020179      52.7948143      
  EGSIRAC_J141936.48+524554.8   214.9020266      52.7652373      
  EGSIRAC_J141936.52+525128.5   214.902199       52.8579433      
  EGSIRAC_J141936.55+525712.6   214.9023044      52.9535117      
  EGSIRAC_J141936.55+525219.6   214.9023147      52.8721169      
  EGSIRAC_J141936.56+525813.3   214.902365       52.9703853      
  EGSIRAC_J141936.57+525149.2   214.9023911      52.8636686      
  EGSIRAC_J141936.58+525339.2   214.9024221      52.8942343      
  EGSIRAC_J141936.62+525055.9   214.9025947      52.8488848      
  EGSIRAC_J141936.62+525649.4   214.9026246      52.9470785      
  EGSIRAC_J141936.63+525507.7   214.9026374      52.9188167      
  EGSIRAC_J141936.63+525138.9   214.9026476      52.860833       
  EGSIRAC_J141936.66+525917.3   214.9027776      52.9881585      
  EGSIRAC_J141936.66+525239.5   214.9027835      52.8776403      
  EGSIRAC_J141936.66+524445.9   214.9027875      52.7460895      
  EGSIRAC_J141936.67+525343.0   214.9028097      52.8952793      
  EGSIRAC_J141936.68+524628.4   214.9028418      52.7745607      
  EGSIRAC_J141936.71+525255.5   214.9029627      52.8821025      
  EGSIRAC_J141936.72+525953.0   214.9030055      52.9980666      
  EGSIRAC_J141936.72+525523.7   214.9030132      52.9232713      
  EGSIRAC_J141936.72+525009.4   214.9030281      52.8359517      
  EGSIRAC_J141936.73+525645.1   214.9030592      52.9458811      
  EGSIRAC_J141936.73+525801.8   214.9030689      52.9671839      
  EGSIRAC_J141936.76+525535.9   214.9031796      52.9266423      
  EGSIRAC_J141936.77+524736.5   214.9032387      52.7934881      
  EGSIRAC_J141936.78+525616.3   214.9032774      52.9378622      
  EGSIRAC_J141936.81+524456.0   214.9034112      52.7488928      
  EGSIRAC_J141936.81+525623.5   214.9034157      52.9398709      
  EGSIRAC_J141936.82+524750.5   214.9034545      52.7973684      
  EGSIRAC_J141936.83+525922.4   214.9034868      52.9895621      
  EGSIRAC_J141936.84+525858.4   214.9035391      52.9829159      
  EGSIRAC_J141936.87+525114.2   214.9036261      52.8539555      
  EGSIRAC_J141936.87+525449.1   214.9036279      52.9136556      
  EGSIRAC_J141936.87+530033.8   214.903642       53.0094099      
  EGSIRAC_J141936.88+530043.4   214.9036852      53.0120606      
  EGSIRAC_J141936.88+524704.9   214.9036862      52.7847208      
  EGSIRAC_J141936.89+524832.9   214.9037169      52.8091456      
  EGSIRAC_J141936.90+525348.9   214.9037649      52.8969282      
  EGSIRAC_J141936.90+524911.5   214.9037855      52.8198659      
  EGSIRAC_J141936.91+524716.1   214.9038042      52.7878093      
  EGSIRAC_J141936.91+525701.6   214.9038128      52.9504709      
  EGSIRAC_J141936.91+525938.6   214.9038247      52.9940578      
  EGSIRAC_J141936.91+525024.2   214.9038271      52.8400653      
  EGSIRAC_J141936.92+525929.1   214.9038554      52.9914269      
  EGSIRAC_J141936.94+525207.6   214.9039474      52.8687972      
  EGSIRAC_J141936.95+525528.2   214.9039651      52.9245095      
  EGSIRAC_J141936.96+525044.6   214.9040111      52.8457425      
  EGSIRAC_J141936.97+525557.7   214.904051       52.9327004      
  EGSIRAC_J141936.97+525252.5   214.9040707      52.8812736      
  EGSIRAC_J141936.99+525444.8   214.9041424      52.9124657      
  EGSIRAC_J141937.00+524857.3   214.904203       52.8159345      
  EGSIRAC_J141937.03+525353.4   214.9043276      52.8981706      
  EGSIRAC_J141937.04+525519.2   214.9043508      52.9220199      
  EGSIRAC_J141937.06+524601.6   214.9044382      52.7671205      
  EGSIRAC_J141937.06+525004.1   214.9044552      52.8344893      
  EGSIRAC_J141937.08+525453.0   214.9045006      52.9147244      
  EGSIRAC_J141937.08+524825.7   214.9045152      52.8071413      
  EGSIRAC_J141937.08+525722.9   214.9045168      52.9563848      
  EGSIRAC_J141937.08+524523.1   214.9045217      52.7564379      
  EGSIRAC_J141937.08+524915.8   214.904535       52.8210591      
  EGSIRAC_J141937.11+525606.9   214.9046277      52.9352533      
  EGSIRAC_J141937.11+525515.0   214.9046647      52.9208588      
  EGSIRAC_J141937.13+525743.2   214.9047399      52.9620101      
  EGSIRAC_J141937.14+530030.4   214.9047717      53.0084686      
  EGSIRAC_J141937.14+524658.3   214.904776       52.7828836      
  EGSIRAC_J141937.15+524637.2   214.9047991      52.7770212      
  EGSIRAC_J141937.15+524522.3   214.9048139      52.7562025      
  EGSIRAC_J141937.16+524807.0   214.9048359      52.801958       
  EGSIRAC_J141937.16+525358.6   214.904836       52.8996208      
  EGSIRAC_J141937.17+530037.7   214.9049071      53.0104842      
  EGSIRAC_J141937.18+525427.9   214.9049495      52.9077679      
  EGSIRAC_J141937.20+525730.8   214.9050144      52.9585666      
  EGSIRAC_J141937.21+524743.6   214.9050712      52.7954657      
  EGSIRAC_J141937.22+530020.4   214.9050836      53.0056872      
  EGSIRAC_J141937.23+525329.4   214.9051445      52.89152        
  EGSIRAC_J141937.23+525559.9   214.9051576      52.9333175      
  EGSIRAC_J141937.24+525324.4   214.9051794      52.8901165      
  EGSIRAC_J141937.24+525720.9   214.905188       52.9558279      
  EGSIRAC_J141937.25+524757.4   214.905243       52.7992871      
  EGSIRAC_J141937.26+525103.3   214.9052538      52.8509335      
  EGSIRAC_J141937.28+524902.7   214.905357       52.8174244      
  EGSIRAC_J141937.29+524431.7   214.9053836      52.7421644      
  EGSIRAC_J141937.29+525014.8   214.9053907      52.8374702      
  EGSIRAC_J141937.30+525734.8   214.905455       52.9596672      
  EGSIRAC_J141937.31+524647.7   214.9054921      52.7799431      
  EGSIRAC_J141937.32+525345.6   214.9055007      52.896022       
  EGSIRAC_J141937.32+525900.7   214.9055278      52.9835385      
  EGSIRAC_J141937.32+525119.8   214.905534       52.8555082      
  EGSIRAC_J141937.33+525456.4   214.9055523      52.9156687      
  EGSIRAC_J141937.33+524644.8   214.9055791      52.7791152      
  EGSIRAC_J141937.34+524623.4   214.9055841      52.7731786      
  EGSIRAC_J141937.36+525810.9   214.9056996      52.9697032      
  EGSIRAC_J141937.36+524728.2   214.9057069      52.791171       
  EGSIRAC_J141937.37+525050.3   214.9057204      52.8473112      
  EGSIRAC_J141937.38+525440.8   214.9057624      52.9113451      
  EGSIRAC_J141937.39+524835.1   214.9058074      52.8097763      
  EGSIRAC_J141937.39+524937.1   214.9058168      52.8269734      
  EGSIRAC_J141937.40+525841.7   214.9058339      52.978264       
  EGSIRAC_J141937.41+524651.0   214.9058788      52.7808333      
  EGSIRAC_J141937.42+525259.0   214.9059427      52.8830574      
  EGSIRAC_J141937.42+525112.9   214.9059512      52.8535966      
  EGSIRAC_J141937.43+525237.2   214.9059652      52.8770103      
  EGSIRAC_J141937.44+524540.1   214.9060033      52.761144       
  EGSIRAC_J141937.45+525039.9   214.9060713      52.8444209      
  EGSIRAC_J141937.45+525914.8   214.9060775      52.9874514      
  EGSIRAC_J141937.46+530009.3   214.9060945      53.0025979      
  EGSIRAC_J141937.47+525800.7   214.9061423      52.9668692      
  EGSIRAC_J141937.47+524730.9   214.9061563      52.7919183      
  EGSIRAC_J141937.47+524747.1   214.906161       52.7964401      
  EGSIRAC_J141937.49+524856.4   214.9062108      52.8156719      
  EGSIRAC_J141937.50+524628.3   214.9062602      52.7745421      
  EGSIRAC_J141937.51+525508.5   214.9063074      52.9190319      
  EGSIRAC_J141937.52+524956.9   214.9063377      52.8324861      
  EGSIRAC_J141937.53+525126.0   214.906394       52.8572271      
  EGSIRAC_J141937.54+525033.5   214.906436       52.8426648      
  EGSIRAC_J141937.55+524823.3   214.9064666      52.8064978      
  EGSIRAC_J141937.55+525645.8   214.9064986      52.94606        
  EGSIRAC_J141937.56+525533.3   214.9065323      52.9259275      
  EGSIRAC_J141937.57+525329.2   214.906548       52.8914559      
  EGSIRAC_J141937.60+525425.8   214.9066866      52.9071744      
  EGSIRAC_J141937.60+525148.9   214.9067025      52.8635993      
  EGSIRAC_J141937.61+525314.7   214.9067151      52.8874182      
  EGSIRAC_J141937.61+525819.7   214.9067405      52.9721621      
  EGSIRAC_J141937.62+524737.7   214.9067801      52.7938242      
  EGSIRAC_J141937.63+525554.8   214.9068174      52.9319123      
  EGSIRAC_J141937.63+525340.8   214.9068327      52.8946683      
  EGSIRAC_J141937.66+525159.2   214.9069286      52.8664488      
  EGSIRAC_J141937.67+530048.6   214.906979       53.013512       
  EGSIRAC_J141937.67+524912.1   214.9069928      52.8200298      
  EGSIRAC_J141937.67+524505.5   214.9069963      52.7515539      
  EGSIRAC_J141937.68+524531.4   214.9070013      52.7587426      
  EGSIRAC_J141937.70+525220.1   214.9071005      52.8722681      
  EGSIRAC_J141937.70+524831.8   214.9071031      52.8088415      
  EGSIRAC_J141937.70+525727.1   214.9071079      52.9575358      
  EGSIRAC_J141937.71+524931.5   214.90716        52.8254262      
  EGSIRAC_J141937.74+525752.7   214.907285       52.9646409      
  EGSIRAC_J141937.77+525141.9   214.9073838      52.8616395      
  EGSIRAC_J141937.79+524714.5   214.9074585      52.7873662      
  EGSIRAC_J141937.80+525525.4   214.9075064      52.9237405      
  EGSIRAC_J141937.80+525916.4   214.9075179      52.9879134      
  EGSIRAC_J141937.82+530032.2   214.9075964      53.0089491      
  EGSIRAC_J141937.82+525752.0   214.907619       52.9644516      
  EGSIRAC_J141937.83+524923.8   214.9076608      52.8232947      
  EGSIRAC_J141937.85+524723.4   214.9077271      52.7898358      
  EGSIRAC_J141937.88+525217.0   214.9078351      52.8714119      
  EGSIRAC_J141937.90+525310.8   214.9079311      52.8863466      
  EGSIRAC_J141937.92+525950.4   214.9080233      52.9973385      
  EGSIRAC_J141937.92+525828.7   214.9080359      52.9746424      
  EGSIRAC_J141937.93+525732.4   214.9080454      52.9590263      
  EGSIRAC_J141937.94+524916.9   214.9080986      52.8213846      
  EGSIRAC_J141937.95+525805.6   214.9081471      52.9682402      
  EGSIRAC_J141937.97+524443.0   214.908235       52.745287       
  EGSIRAC_J141937.99+525057.3   214.908308       52.849256       
  EGSIRAC_J141938.00+524828.4   214.9083344      52.8078911      
  EGSIRAC_J141938.03+525248.5   214.9084868      52.8801443      
  EGSIRAC_J141938.04+530036.1   214.9085011      53.0100499      
  EGSIRAC_J141938.04+524754.4   214.9085164      52.7984696      
  EGSIRAC_J141938.04+524553.2   214.9085296      52.7647976      
  EGSIRAC_J141938.04+525159.3   214.9085373      52.8664727      
  EGSIRAC_J141938.05+524703.4   214.9085438      52.7842951      
  EGSIRAC_J141938.05+525740.7   214.9085635      52.961309       
  EGSIRAC_J141938.05+525407.4   214.9085744      52.9020663      
  EGSIRAC_J141938.05+525700.9   214.9085828      52.9502732      
  EGSIRAC_J141938.07+525540.3   214.9086479      52.9278735      
  EGSIRAC_J141938.08+525047.7   214.9086811      52.8465882      
  EGSIRAC_J141938.11+525111.8   214.9087953      52.8532809      
  EGSIRAC_J141938.11+525938.1   214.908809       52.9939269      
  EGSIRAC_J141938.11+530050.6   214.9088207      53.0140677      
  EGSIRAC_J141938.12+525432.9   214.9088632      52.9091624      
  EGSIRAC_J141938.13+525135.1   214.9089048      52.8597662      
  EGSIRAC_J141938.13+525143.3   214.908915       52.8620549      
  EGSIRAC_J141938.15+525822.0   214.908973       52.9727949      
  EGSIRAC_J141938.15+525647.5   214.9089758      52.9465523      
  EGSIRAC_J141938.15+525123.5   214.908989       52.8565519      
  EGSIRAC_J141938.16+525318.1   214.9090177      52.8883637      
  EGSIRAC_J141938.17+524854.0   214.9090521      52.8150057      
  EGSIRAC_J141938.17+525638.3   214.909066       52.9439832      
  EGSIRAC_J141938.18+525516.8   214.9091015      52.9213446      
  EGSIRAC_J141938.19+524625.3   214.9091478      52.7737101      
  EGSIRAC_J141938.19+525845.8   214.909159       52.9793965      
