#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
12615      189.0388641   62.2050591     2.321    0.1015        -1      2.22      0.01629    0.001629     0.02252     4.6e-05     0.01537     6.6e-05     0.01635    0.000436     0.01178    0.000513     0.08161    0.003108     0.06258    0.006497       1.577      0.3244       2.418      0.6921        1.69       1.315         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.006122    0.002498       6.122   6.637e+09       65.65       11.29       9.892           1           0           1           1
12623      189.0903320   62.2051010     1.008        -1     1.008      0.98      0.01009    0.001009     0.01448     4.1e-05     0.01041     6.3e-05    0.007673    0.000418    0.008178     0.00049     0.08959    0.004464     0.06308    0.005687       1.285      0.4528       1.588      0.7308         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.005297     0.00249       3.574   1.236e+10       8.514       2.382      0.6889           1           0          -1           0
12625      189.1304932   62.2051239     3.489    0.2965        -1      3.39     0.001722   0.0001722    0.002456     3.6e-05    0.003236     5.8e-05    0.003334    0.000385    0.004287    0.000453    0.007383     0.00422    0.001561    0.008442   1.792e-05      0.4307   1.745e-05      0.7684      0.5416       1.748      0.1204       2.588         -99       1e+10      0.1768      0.9302    2.13e-10      0.7344     0.01036    0.002442       0.366   2.051e+10       191.4         523       9.332           1           0           0           0
12631      189.2747650   62.2042084    0.8372      0.09        -1      0.92     0.002512   0.0002512    0.004173     2.9e-05    0.002876     4.7e-05    0.002906    0.000303    0.001418     0.00035    0.003093      0.0113   1.903e-10    0.007706      0.1272      0.3292       1.038      0.7723         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.008941    0.002438       1.399    3.89e+09       3.137       2.242      0.8064           1           0          -1           0
12632      189.3141937   62.2050247     1.818        -1     1.818      1.72      0.00955    0.000955     0.02012     3.4e-05     0.02256     5.1e-05     0.02137    0.000307     0.01653    0.000351     0.08667    0.007974   0.0005052     0.01005       0.899      0.6806       1.358       1.837         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.002209    0.002482       1.514   6.053e+10       25.33       16.73      0.4185           1           0           0           0
12633      189.3129883   62.2046280     2.755    0.1145        -1      2.64     0.003981   0.0003981    0.009869     2.9e-05     0.01215     4.7e-05     0.01603    0.000291     0.01381    0.000331     0.06421    0.009257     0.03288     0.01128       1.087      0.6952       2.905       1.817       6.075       3.924        5.77       3.785       2.925       4.654       2.496       1.487       1.092      0.7098      0.0145      0.0025       3.912   6.637e+10         168       42.94       2.531           1           0          -1           0
12635      189.3621216   62.2050247     0.793        -1     0.793       0.8      0.01057    0.001057     0.01073     3.3e-05    0.007224     5.5e-05    0.007214    0.000331    0.006398    0.000404     0.02856    0.004464     0.02645    0.009333      0.4052      0.4592       2.042      0.8016       3.575       2.274         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.004138    0.002542       3.121   5.623e+09       2.656       0.851      0.4724           1           0          -1           0
12636      189.4294891   62.2048683    0.8343        -1    0.8343      0.89      0.02582    0.002582     0.02889     5.7e-05     0.01981     0.00012     0.01749    0.000578     0.01262    0.000838     0.08993    0.005681         -99       1e+10       1.919   7.921e+04       3.577       1.526         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.009805    0.002597       2.345   3.483e+10       7.707       3.287      0.2213           0           0          -1           0
12640      188.9663086   62.2047272     1.001        -1     1.001         1      0.00787    0.000787    0.008431     4.1e-05    0.006081     6.5e-05     0.00471    0.000435    0.004462    0.000518     0.03575     0.00521     0.01133    0.007579      0.4548      0.3357   1.745e-05      0.7679         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.006961    0.002639       1.355   4.265e+09       4.724       3.486       1.108           1           0           0           0
12646      189.1147461   62.2050095     6.801         1        -1       -99          -99       1e+10    0.001299     3.5e-05    0.002476     5.9e-05     0.00434      0.0004     0.01007    0.000469     0.03375      0.0136    0.006435    0.009761       0.511      0.4127      0.6118      0.8291       2.367       1.268       4.827       1.705      0.1816       2.435       5.825       1.299       2.877      0.7716      0.0171      0.0026       6.898       1e-99       813.7       248.9         -99           1           0           0           1
12648      189.2933807   62.2048378    0.8754      0.11        -1      0.94      0.01786    0.001786     0.02683     3.6e-05     0.01797       5e-05     0.01715    0.000306     0.01156    0.000348     0.06581    0.005914     0.05472    0.008527       1.063       0.328       2.311      0.7837       2.358       1.619         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.006904    0.002463       4.617   2.466e+10       6.377       1.977      0.2586           1           0           0           0
12649      189.3457794   62.2050133    0.9617        -1    0.9617      0.82     0.009817   0.0009817     0.01425     3.3e-05      0.0105     5.3e-05      0.0103    0.000316     0.01081    0.000375     0.05921    0.009405     0.06153    0.006251        1.97      0.7529   1.878e-05       2.065         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.009462    0.002491       2.617   1.294e+10       8.053       3.077      0.6223           1           0          -1           0
12656      189.2090759   62.2047195    0.9057        -1    0.9057      0.93      0.02489    0.002489     0.03574     4.2e-05      0.0263     5.8e-05     0.01978    0.000344     0.01715    0.000403     0.03594    0.003671     0.03644    0.006531       1.508      0.4046       3.792      0.8963      0.1762       2.516         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10      0.0151      0.0025       5.639   3.251e+10        10.3       1.827      0.3169           1           0          -1           1
12663      189.4197083   62.2045860     2.794    0.2505        -1      2.71      0.00492    0.000492    0.007298     4.8e-05    0.008319     9.9e-05    0.007646    0.000538    0.007105    0.000721     0.01274    0.006028   1.903e-10     0.01511   1.792e-05      0.6292      0.1004       3.133         -99       1e+10         -99       1e+10         -99       1e+10   2.068e-10       1.614         -99       1e+10    0.007422    0.002647       0.032   4.808e+10       107.2        3350        2.23           1           0           0           0
12675      189.1788483   62.2045288    0.4537        -1    0.4537       0.4      0.04325    0.004325      0.0289     4.3e-05     0.02604     6.3e-05     0.01984    0.000388     0.04066    0.000455      0.1246    0.004218     0.09974    0.005483       3.116      0.4158       3.759      0.8199       2.271       1.584         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.009173    0.002522       8.902   5.011e+09       2.748      0.3512      0.5484           1           0          -1           1
12681      189.2609711   62.2045708     1.226        -1     1.226       1.2      0.02148    0.002148     0.03938       4e-05     0.03484     5.4e-05     0.02352    0.000308     0.02139    0.000353     0.06429    0.004817     0.08014     0.00795      0.8516      0.3334      0.9689      0.7204         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.009869    0.002423       2.887   6.053e+10        13.9       4.815      0.2296           1           0          -1           0
