# id    ra            dec          zSpec    zQuality   zssn  
  17266 189.1437531   62.1420822   -1.0     -99        -99   
  17267 189.1436157   62.1410751   -1.0     -99        -99   
  17270 189.0427399   62.1417389   0.6362   1          21    
  17271 189.155426    62.1419144   0.9713   1          21    
  17272 189.2450104   62.1419792   -1.0     -99        -99   
  17274 189.3136597   62.1419449   -1.0     -99        -99   
  17277 189.1112823   62.1416168   0.5553   1          21    
  17278 189.118927    62.1417427   -1.0     -99        -99   
  17289 189.2722778   62.1415634   -1.0     -99        -99   
  17295 189.2127075   62.1415367   -1.0     -99        -99   
  17301 189.0010529   62.1409035   -1.0     -99        -99   
  17302 189.0299225   62.1410675   -1.0     -99        -99   
  17304 189.0731506   62.1410522   0.8453   -1         81    
  17306 189.1011963   62.1411133   1.998    1          85    
  17310 189.2242126   62.1410141   0.5609   -1         81    
  17314 189.298996    62.1411743   -1.0     -99        -99   
  17318 189.078476    62.1407585   -1.0     -99        -99   
  17320 189.240921    62.1408844   0.5603   1          21    
  17322 189.3231659   62.1410332   1.024    -1         81    
  17323 189.0566101   62.1406631   -1.0     -99        -99   
  17339 189.1897583   62.1403198   0.4751   1          21    
  17340 189.1919861   62.1404686   0.735    -1         81    
  17353 189.0129852   62.1398239   -1.0     -99        -99   
  17354 189.0186005   62.1398964   -1.0     -99        -99   
  17362 189.0066376   62.1394806   -1.0     -99        -99   
  17365 189.1138611   62.1395493   -1.0     -99        -99   
  17369 189.2205353   62.1397324   -1.0     -99        -99   
  17370 189.2320557   62.1398239   0.2121   -1         81    
  17371 189.3123169   62.1397896   -1.0     -99        -99   
  17378 189.1574249   62.139576    0.846    -1         81    
  17380 189.1957397   62.1396484   0.6422   1          21    
  17381 189.2108612   62.1394119   -1.0     -99        -99   
  17386 189.0849304   62.1394882   -1.0     -99        -99   
  17389 189.1767273   62.1393738   0.9361   1          21    
  17393 189.2070465   62.1395493   -1.0     -99        -99   
  17395 189.2254639   62.1393738   0.4464   1          21    
  17396 189.2497101   62.1393814   1.99     1          72    
  17409 189.2672882   62.1390839   1.029    1          21    
  17415 189.0761871   62.1387711   0.513    1          72    
  17418 189.1380157   62.1388283   0.8453   1          21    
  17422 188.963028    62.1385002   -1.0     -99        -99   
  17434 189.0737915   62.1386375   0.5124   1          21    
  17446 189.229126    62.1384506   -1.0     -99        -99   
  17459 189.0458221   62.1379967   -1.0     -99        -99   
  17474 189.2382507   62.137989    0.748    2          72    
  17478 189.0676575   62.137516    -1.0     -99        -99   
  17491 189.1050873   62.137352    1.351    -1         81    
  17500 189.0228729   62.1372261   -1.0     -99        -99   
  17501 189.0398712   62.1370392   -1.0     -99        -99   
  17512 189.2106171   62.1370583   0.4842   1          21    
  17519 189.0176086   62.1366158   -1.0     -99        -99   
  17538 189.0441437   62.1363144   -1.0     -99        -99   
  17540 189.0829315   62.1364136   -1.0     -99        -99   
  17544 188.989624    62.136116    -1.0     -99        -99   
  17554 189.1241913   62.1361313   -1.0     -99        -99   
  17562 188.9654388   62.1360664   -1.0     -999       -99   
  17566 188.9668579   62.1359024   -1.0     -99        -99   
  17577 189.233078    62.1356125   0.793    1          102   
  17583 189.1406097   62.1353989   -1.0     -1         81    
  17584 189.1791382   62.1354904   0.9372   -1         81    
  17589 189.3108215   62.1356163   -1.0     -99        -99   
  17591 189.0759125   62.1352615   -1.0     -99        -99   
  17598 189.1521301   62.1349983   0.8458   1          21    
  17608 189.2093353   62.1349983   0.61     -1         81    
  17613 189.0715637   62.1347542   0.5084   1          21    
  17624 189.0368347   62.1344681   -1.0     -99        -99   
  17627 189.1277313   62.1345253   0.925    1          72    
  17631 189.2277985   62.1344986   0.8433   -1         81    
  17640 189.1048737   62.1344032   -1.0     -99        -99   
  17645 189.0149384   62.1341362   0.4094   -1         81    
  17654 188.9842987   62.1339684   -1.0     -99        -99   
  17660 189.2637482   62.1341324   -1.0     -99        -99   
  17661 189.270752    62.1340752   -1.0     -99        -99   
  17665 189.0637054   62.1337967   -1.0     3          72    
  17668 189.1381226   62.1334496   -1.0     -99        -99   
  17674 189.1421204   62.1340942   -1.0     -999       -99   
  17675 189.2023468   62.133709    0.845    1          72    
  17676 189.2086182   62.1337433   0.559    1          23    
  17681 189.0510101   62.1335716   -1.0     -99        -99   
  17689 189.2911835   62.1335182   2.182    -1         81    
  17691 189.0570526   62.1331787   -1.0     -99        -99   
  17699 189.1356049   62.1332855   1.993    -1         42    
  17715 189.1817169   62.1330948   -1.0     -99        -99   
  17750 189.153717    62.1321106   -1.0     -99        -99   
  17757 189.2423096   62.1320267   1.028    -1         81    
  17758 189.2670746   62.1320152   1.256    1          72    
  17759 189.083847    62.1318741   -1.0     -99        -99   
  17763 189.1427155   62.1318207   0.9712   -1         81    
  17770 189.1909637   62.1317253   1.434    1          72    
  17784 189.2712402   62.1315651   0.5178   -1         81    
  17788 189.2158508   62.1314926   1.002    -1         81    
  17790 189.2900391   62.1316147   -1.0     -99        -99   
  17793 189.0879822   62.1307297   -1.0     -99        -99   
  17804 189.1248169   62.1310806   -1.0     -99        -99   
  17808 189.1582184   62.1310349   -1.0     -99        -99   
  17836 189.117981    62.1303711   -1.0     -99        -99   
  17841 189.2873535   62.1304016   -1.0     -99        -99   
  17850 189.1769409   62.1302795   -1.0     -99        -99   
  17853 189.282196    62.1302032   -1.0     -99        -99   
  17860 189.2207489   62.1302643   -1.0     -99        -99   
  17862 189.0415192   62.129776    -1.0     -99        -99   
  17868 189.2068634   62.1297264   -1.0     -99        -99   
  17872 189.0337982   62.1297073   -1.0     -99        -99   
  17873 189.1322021   62.1297874   -1.0     -99        -99   
  17874 189.1451874   62.129818    -1.0     3          72    
  17881 189.1258087   62.1295547   -1.0     -1         81    
  17911 189.2262115   62.1291924   0.2017   1          25    
  17923 189.0956116   62.1286812   -1.0     -99        -99   
  17929 189.2390594   62.1288528   -1.0     -99        -99   
  17938 189.0905762   62.1285973   -1.0     -99        -99   
  17950 189.0347443   62.1279945   -1.0     -99        -99   
  17951 189.0536804   62.1278763   -1.0     -99        -99   
  17959 189.2655029   62.1283226   -1.0     -99        -99   
  17966 189.0482178   62.127739    0.973    2          72    
  17990 189.0939026   62.1274719   -1.0     -99        -99   
  18002 189.113205    62.1272202   -1.0     -99        -99   
  18003 189.1213989   62.1272163   -1.0     -99        -99   
  18008 189.2068634   62.1272392   -1.0     -1         81    
  18011 189.024353    62.1270905   -1.0     -99        -99   
  18021 189.2867279   62.1271553   -1.0     -99        -99   
  18022 189.043457    62.1267204   -1.0     -99        -99   
  18028 189.0564728   62.126545    -1.0     -99        -99   
  18035 189.1268768   62.1264725   -1.0     -99        -99   
  18036 189.1536255   62.1264      1.003    1          21    
  18044 189.134903    62.1261406   0.595    1          72    
  18051 189.1133423   62.1261139   0.321    1          72    
  18058 189.0872803   62.1258469   0.4342   1          21    
  18072 189.0651398   62.1252899   -1.0     -99        -99   
  18078 189.2815399   62.1258087   -1.0     -99        -99   
  18080 189.0473633   62.1250687   -1.0     -99        -99   
  18083 189.2195282   62.1255264   -1.0     -999       -99   
  18096 189.1726685   62.1250038   1.137    1          21    
  18102 189.2881165   62.1249924   -1.0     -99        -99   
  18103 189.2890472   62.1251755   -1.0     -999       -99   
  18105 189.0518036   62.1248894   -1.0     -99        -99   
  18106 189.1304779   62.1247292   -1.0     -99        -99   
  18118 189.1026001   62.1242981   0.5087   1          21    
  18122 189.1991425   62.1242523   -1.0     -1         81    
  18124 189.2205658   62.1241646   -1.0     -1         81    
  18126 189.2274323   62.1245537   -1.0     -999       -99   
  18133 189.1807251   62.1242638   -1.0     -99        -99   
  18159 189.1333313   62.1234512   1.764    -1         81    
  18160 189.1646576   62.1234055   0.906    -1         81    
  18164 189.2615509   62.123455    -1.0     -99        -99   
  18166 189.1576385   62.1232033   0.8408   -1         81    
  18169 189.2859497   62.1234627   1.025    2          23    
  18172 189.1133881   62.1230812   0.924    -1         81    
  18174 189.1211548   62.1231728   1.566    -1         81    
  18187 189.0973053   62.1228828   0.6382   1          21    
  18194 189.278183    62.1229248   1.089    1          102   
  18212 189.2569885   62.1223068   -1.0     -99        -99   
  18216 189.103363    62.1219978   0.1141   1          21    
  18224 189.0603027   62.1217995   0.9696   -1         81    
  18225 189.1433258   62.1218719   0.8013   1          21    
  18246 189.0753326   62.1213989   -1.0     -99        -99   
  18251 189.0494995   62.121109    -1.0     -99        -99   
  18253 189.0872498   62.1206131   1.148    1          21    
  18254 189.0871277   62.1198616   1.15     1          21    
  18264 189.0915833   62.1207237   -1.0     -99        -99   
  18265 189.1169586   62.1210632   1.35     -1         81    
  18273 189.120285    62.1207237   -1.0     -99        -99   
  18284 189.107254    62.1207275   -1.0     -99        -99   
  18293 189.131897    62.1206551   0.5958   1          21    
  18295 189.2338867   62.120636    -1.0     -99        -99   
  18302 189.0571289   62.1201363   -1.0     -99        -99   
  18303 189.115448    62.1202049   -1.0     -1         81    
  18305 189.1490936   62.1203651   0.847    1          72    
  18325 189.1451416   62.1194801   0.6344   1          21    
  18327 189.1665802   62.1195984   -1.0     -99        -99   
  18329 189.1716003   62.1194611   -1.0     -99        -99   
  18334 189.1307831   62.1191254   -1.0     -99        -99   
  18341 189.1493683   62.1187859   -1.0     -1         81    
  18342 189.1515656   62.1185837   0.2761   1          21    
  18350 189.2523651   62.1187553   0.5843   -1         81    
  18357 189.0372925   62.1183014   -1.0     -99        -99   
  18370 189.0726013   62.1180038   -1.0     -99        -99   
  18375 189.0635986   62.1178093   -1.0     -99        -99   
  18379 189.1825409   62.117897    -1.0     -99        -99   
  18385 189.1976471   62.1178017   -1.0     -99        -99   
  18389 189.0184326   62.1174698   -1.0     -99        -99   
  18392 189.0688019   62.1174965   -1.0     -99        -99   
  18401 189.2029114   62.1169662   -1.0     -99        -99   
  18405 189.0666351   62.1168976   -1.0     -99        -99   
  18406 189.135376    62.1170883   -1.0     -99        -99   
  18411 189.0927887   62.1167259   -1.0     -1         81    
  18415 189.264328    62.1171112   -1.0     -99        -99   
  18423 189.1500092   62.1168251   -1.0     -99        -99   
  18425 189.2315521   62.1169815   -1.0     -99        -99   
  18429 189.1713562   62.1166344   -1.0     -99        -99   
  18430 189.195343    62.1166153   0.9374   -1         81    
  18437 189.1631775   62.1163979   0.8463   1          21    
  18449 189.1792603   62.116291    0.4436   1          21    
  18467 189.0784302   62.1155167   0.2001   1          21    
  18468 189.2453613   62.1156349   -1.0     -99        -99   
  18469 189.2554626   62.115654    -1.0     -99        -99   
  18471 189.0424042   62.1152649   -1.0     -99        -99   
  18473 189.1082611   62.1153374   0.6384   1          21    
  18488 189.0513763   62.1150284   -1.0     -99        -99   
  18490 189.0912018   62.1150856   -1.0     -99        -99   
  18494 189.0937958   62.1149368   -1.0     -99        -99   
