#         id100  f100_uncorr_1    f100_corr_1    f100_corr_2     f100_corr_3
#
          18488      0.0020037      0.0020037      0.0020037      0.0020037
          18490       0.348203       0.335827       0.335744       0.325012
          18494       0.551864       0.564646       0.564635       0.538375
          18496       0.541791       0.480687       0.480648       0.483041
          18502       0.141199      0.0970572      0.0947073      0.0872021
          18520       0.850809        0.83189       0.829941       0.806679
          18536       0.536824       0.496899       0.496607       0.481958
          18541         0.2365       0.213762       0.208947       0.224177
          18544        3.41847        3.36619        3.36521         3.3498
          18552        2.86967          2.828        2.82794        2.84082
          18556        2.92302        2.84434          2.844        2.82952
          18559        6.57403        6.52771        6.52784        6.51243
          18561       0.388895       0.348276       0.347433       0.332025
          18578        1.69759        1.66324        1.66223        1.67936
          18593    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          18594        3.85329        3.81486        3.81462        3.79921
          18596      0.0522194      0.0114773      0.0114773      0.0114773
          18597        7.90373        7.85594         7.8551        7.84123
          18602        2.84336        2.80455        2.80463        2.78923
          18603       0.741023       0.701016       0.701154       0.686504
          18616        1.31169        1.27053        1.27046        1.25567
          18617       0.907469       0.863506        0.86359        0.85051
          18622       0.105155       0.105216       0.103354       0.115663
          18627       0.790373       0.742433       0.742053       0.736091
          18636        2.38689        2.34795        2.34794        2.33253
          18654        1.62118        1.57784        1.57765        1.56225
          18659       0.136092       0.126058       0.125314       0.137623
          18660       0.783127       0.746231       0.745999       0.730591
          18664       0.089915      0.0575146      0.0575146      0.0575146
          18669       0.688386       0.636507       0.635453       0.630402
          18689       0.320503       0.278002       0.278144       0.265064
          18695        2.02224        1.97171        1.96735        1.95194
          18701       0.707672       0.677593       0.677718       0.682923
          18703        5.62124        5.58608        5.58363        5.56958
          18722       0.583219       0.540611       0.540585       0.530011
          18731       0.442417       0.404509       0.403123       0.390538
          18735        1.17444        1.13305        1.13299        1.11758
          18736        1.18531        1.14262        1.14262        1.13041
          18744        6.88386        6.84776        6.84788        6.85309
          18747       0.422505       0.387411       0.387228        0.37182
