#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
5464     0.08564     0.04976       0.251      0.1537      0.7599      0.5722       1.184      0.9639       1.124       0.932      0.7687      0.6493      0.2265      0.1944      0.0884      0.0762     0.07937      0.0678      0.0697      0.0588      0.0151     0.01302     0.01393     0.01201     0.00211    0.001735
5484      0.3906      0.2518       1.019      0.7624       1.905       1.409       2.135       1.639       1.808       1.457       0.988       0.824      0.2474       0.212     0.09439     0.08131     0.08476     0.07236     0.07449     0.06281     0.01651     0.01427     0.01525     0.01318     0.00471    0.003547
5509      0.1988     0.09045      0.4138      0.1825      0.6144      0.2319      0.5032      0.2128      0.2831       0.131      0.1172     0.05765     0.02407     0.01245    0.009094    0.004776    0.008173    0.004076    0.007186    0.003326    0.001592   0.0008477    0.001472   0.0007832    0.001686    0.000721
5512       1.523      0.3365       3.425      0.8515       6.731       1.087        6.44       1.233       4.141       1.039       1.907       0.564      0.4044      0.1361      0.1522      0.0533      0.1367      0.0429      0.1201     0.03175     0.02665     0.00968     0.02461     0.00894     0.01691    0.002965
5515       0.615      0.1343       1.623      0.4955       3.542      0.8175       4.204       0.825       3.045       0.728       1.455       0.394      0.3189      0.0958      0.1189     0.03684      0.1066      0.0289     0.09347      0.0203     0.02056     0.00654     0.01898     0.00604    0.009057    0.002164
5518      0.4627      0.2774       1.107      0.8093       2.087       1.518       2.559       1.965       2.162       1.746       1.172      0.9782      0.2895       0.248      0.1101     0.09478     0.09892     0.08438     0.08687     0.07318     0.01925     0.01662     0.01778     0.01535    0.005079    0.003769
5520     0.04749     0.02666      0.1465       0.112       0.331       0.309      0.4387      0.4286      0.3809      0.3762      0.2115      0.2098     0.05338     0.05302     0.02038     0.02024     0.01831     0.01817     0.01608     0.01595    0.003571    0.003542    0.003298    0.003272   0.0008505   0.0008505
5523      0.1003     0.02123      0.2107     0.07315      0.8003      0.1591       1.377      0.2145       1.669      0.3485       1.436      0.3585      0.5852       0.168      0.2586      0.0775      0.2338     0.06145      0.2065     0.04385     0.04645      0.0145     0.04288      0.0134    0.002542   0.0004255
5526       1.837       0.471       3.863       0.679       5.762       1.723       4.029       1.599       2.091      0.9315      0.8024      0.3856      0.1614     0.08231     0.06087     0.03159     0.05467      0.0269       0.048     0.02185     0.01069    0.005545    0.009889    0.005122      0.0147    0.002695
5529      0.1297     0.08045      0.3409      0.2288        1.46       1.246       2.617        2.36       2.759       2.524       2.136       1.973      0.7578      0.7072      0.3178      0.2977      0.2862       0.267       0.252       0.234     0.05549     0.05201     0.05117     0.04796    0.004671     0.00426
5530       2.586       0.611       5.725       0.783       9.528       2.362       7.576       2.694       4.145       1.698       1.661      0.7458        0.34      0.1641      0.1287     0.06348      0.1157     0.05378      0.1017     0.04338      0.0226     0.01122      0.0209     0.01038     0.02358      0.0033
5531      0.7458     0.02995      0.9661     0.03985      0.7392      0.0362      0.3129      0.0184      0.1256     0.00805     0.04071     0.00267    0.007186    0.000473    0.002616   0.0001715    0.002345    2.65e-05    0.002056   -0.000127   0.0005095   3.055e-05   0.0004789   2.845e-05    0.003857    0.000165
5537      0.2646      0.1878      0.5683      0.4082      0.8918      0.5432      0.7285      0.3716      0.4149      0.1881      0.1743     0.07105     0.03365     0.01279     0.01224    0.004553     0.01095    0.003668    0.009589    0.002728    0.002089    0.000769     0.00193    0.000711    0.002432    0.001585
5543      0.3125      0.2432      0.4163      0.2629         1.4      0.9832       3.952         2.3       7.093       1.515       9.521       1.908        8.44        5.06       6.032       4.489       5.736       4.263        5.38       3.986       1.866       1.585       1.747       1.488     0.01172    0.000215
5545      0.7867      0.2103       1.762       0.467       3.189       0.615       2.782       0.623       1.613      0.4005      0.7123      0.2072      0.1472     0.04844     0.05519     0.01888     0.04956     0.01512     0.04353      0.0111    0.009638    0.003402    0.008901    0.003139    0.008201    0.001741
5552      0.9283      0.6107        1.45      0.8077       2.047       1.193       1.659       1.167      0.9135      0.7015      0.3695      0.2983     0.07637     0.06373     0.02901     0.02442     0.02608     0.02173     0.02293     0.01883    0.005118    0.004287    0.004735    0.003959    0.005472    0.003011
5588        1.48      0.8745       2.465       0.997       3.104        1.68       2.516       1.819       1.407       1.107      0.5776      0.4775      0.1202      0.1024     0.04576      0.0393     0.04114     0.03502     0.03618     0.03042    0.008082    0.006908    0.007472    0.006377    0.009413    0.003627
5590      0.1218     0.05192      0.3593      0.1721      0.8462      0.5768       1.176       0.887       1.068      0.8308      0.6372      0.4898      0.1858      0.1457     0.07253     0.05718     0.06519     0.05063     0.05735     0.04363     0.01269     0.01005     0.01171    0.009285     0.00218    0.001719
5604      0.9739      0.2681       2.133       0.654       3.711       1.079       3.262       1.053       1.881      0.6365      0.8247      0.3044      0.1713      0.0694     0.06433     0.02686     0.05776     0.02223     0.05075     0.01729     0.01124    0.004815     0.01038    0.004444    0.009679    0.002811
5612      0.4107      0.2639      0.6455      0.3466      0.7808      0.3952      0.5518      0.3488      0.2875         0.2      0.1111     0.08173     0.02242     0.01721    0.008471    0.006579    0.007608    0.005814    0.006683    0.004993    0.001493    0.001149    0.001382    0.001061     0.00244    0.001319
5620      0.1075     0.06048      0.3205       0.189      0.9089      0.6672       1.312       1.018       1.157      0.9077      0.7338      0.5773      0.1997      0.1583     0.07594     0.06046     0.06809     0.05341     0.05973     0.04591     0.01289     0.01025     0.01189     0.00946    0.002405    0.001879
5627      0.6301      0.1579       1.579      0.5005       3.385      0.6705       3.813      0.6415       2.609      0.5495       1.251      0.3331      0.2795     0.09155      0.1057     0.03682     0.09495     0.02967     0.08342     0.02197      0.0186    0.006815     0.01717      0.0063     0.00861     0.00182
5634      0.1986      0.1138       0.679       0.448       2.277       1.538       3.512       2.389       3.291       2.307       2.271       1.654       0.676       0.518      0.2653      0.2061      0.2382      0.1821      0.2092      0.1564     0.04538     0.03534     0.04186      0.0326    0.006564    0.004386
5647     0.09234     0.03526       0.304      0.1297      0.7682      0.3618       1.062      0.5378      0.9407      0.5063      0.5438      0.2957      0.1395     0.07988     0.05326       0.031     0.04784     0.02673     0.04202     0.02214    0.009305    0.005485    0.008594    0.005066     0.00206       0.001
5650      0.8882      0.5548       1.739      0.9654       2.474       0.896       1.829      0.4395      0.9723      0.1866      0.4252      0.1018     0.08652     0.02718     0.03244     0.01101     0.02914     0.00883      0.0256    0.006485    0.005691    0.002006    0.005261    0.001849    0.007199    0.003241
5655      0.3018      0.1932      0.7741        0.57       1.418      0.9899       1.595       1.124       1.223      0.8914      0.6588      0.5042      0.1619      0.1288     0.06152     0.04928     0.05526     0.04367     0.04853     0.03761     0.01075    0.008651    0.009928    0.007992    0.003604    0.002544
5664      0.2253     0.01885      0.6054       0.073       1.067      0.1523      0.9504      0.1527      0.6051      0.1069      0.2646      0.0488     0.05341     0.01028      0.0194    0.003745     0.01736     0.00253     0.01518    0.001235    0.003281    0.000632    0.003029   0.0005835    0.002783    0.000388
5668      0.5727      0.3331       1.315      0.8647       2.369       1.343       2.994       1.809       2.466       1.648       1.302      0.9416      0.3149      0.2419      0.1194     0.09269      0.1072     0.08189     0.09413     0.07029     0.02083     0.01627     0.01925     0.01502    0.005975    0.003462
5671      0.4967      0.2812       1.079      0.7415       1.822       1.148       1.892       1.132       1.551       1.069      0.8184      0.6097       0.198      0.1565     0.07555     0.06035     0.06785     0.05346     0.05966     0.04611     0.01331      0.0107     0.01227    0.009909    0.004577    0.003002
5672      0.2407      0.1166      0.7069      0.3442       2.409        1.24         3.9       1.848       3.683       1.633        2.49       1.043      0.7188      0.2862      0.2785      0.1091      0.2501     0.08925      0.2195      0.0679     0.04765     0.01832     0.04396     0.01689    0.007041    0.003379
5675      0.4523      0.1236        1.17      0.3282       2.583      0.7645       3.712       1.203       3.412       1.313       2.091      0.9305      0.5683      0.2849       0.219      0.1135      0.1967      0.0968      0.1729     0.07885     0.03832     0.02041     0.03539     0.01886    0.006732    0.002005
5682      0.3925      0.2911      0.7852      0.6029       1.131       0.782      0.8621      0.5319      0.4655      0.2664      0.1884      0.1014     0.03555     0.01849      0.0129    0.006619     0.01155    0.005594     0.01011    0.004504    0.002205    0.001131    0.002038    0.001046    0.003189     0.00236
5685      0.4441      0.1418      0.8359      0.1981       1.063      0.2727      0.7163       0.247      0.3685      0.1441      0.1415     0.06001     0.02878     0.01301      0.0109    0.005021    0.009791    0.004216    0.008598    0.003346    0.001907    0.000876    0.001765    0.000809    0.002914    0.000677
