#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
2378      0.3632      0.0649      0.7807      0.1386       1.109      0.3294      0.7317      0.2833      0.3712      0.1601      0.1414     0.06547     0.02865       0.014     0.01084    0.005383    0.009731    0.004558    0.008545    0.003673    0.001908   0.0009451    0.001767   0.0008737    0.002782    0.000488
2387     0.09174     0.03686      0.2234      0.0739      0.6271      0.2881        1.02      0.6331       1.059      0.7338      0.7862      0.5788      0.2498      0.1939         0.1     0.07868     0.08998     0.06973     0.07911     0.06002     0.01742     0.01376     0.01608      0.0127    0.001782    0.001196
2395      0.3581      0.2209      0.5824      0.2935      0.7052      0.3438      0.5618      0.3708      0.3113      0.2304      0.1272      0.1005     0.02643     0.02167     0.01005    0.008327    0.009039    0.007402    0.007948    0.006406    0.001778    0.001461    0.001645    0.001349    0.002191    0.001106
2399      0.1003     0.04097      0.2382     0.07655      0.6964      0.2879         1.2      0.7045       1.259      0.8295       0.938      0.6661      0.3004      0.2272      0.1206     0.09279      0.1085     0.08209     0.09545     0.07059     0.02102     0.01627     0.01941     0.01501    0.002124    0.001307
2408      0.8372      0.1998       1.764      0.0805       2.872        0.43       2.365       0.648       1.312      0.4397      0.5343      0.2026        0.11     0.04574     0.04168     0.01783     0.03746     0.01484     0.03293     0.01161    0.007289    0.003201     0.00674    0.002956    0.007001   0.0004275
2412      0.1815      0.0672      0.3833      0.1714      0.6669      0.2768         0.6      0.2416      0.3544      0.1421      0.1593     0.06694     0.03305     0.01501     0.01241    0.005775     0.01115    0.004855    0.009795    0.003865    0.002165    0.001038    0.001999   0.0009585    0.001687   0.0007797
2417      0.2721      0.1777      0.5891      0.3885       1.042      0.5907      0.9465      0.4955      0.5911       0.327      0.2571      0.1449     0.05605     0.03404     0.02094      0.0129     0.01879     0.01117     0.01648    0.009306    0.003625    0.002264    0.003348    0.002089    0.002682    0.001581
2418      0.5055      0.0223       1.124      0.1358       2.518      0.3295       2.938      0.4905       2.084       0.413       1.015      0.2253      0.2255     0.05515     0.08563     0.02157     0.07696     0.01617     0.06765     0.01036     0.01513     0.00391     0.01393     0.00365    0.006215    0.000952
2432      0.9255      0.2235       2.231       0.195       5.561      0.0875       7.163       1.002       5.747       1.399       3.006       0.924       0.719      0.2649      0.2742      0.1033      0.2465     0.08425      0.2166     0.06375     0.04834     0.01841     0.04464     0.01702     0.01462     0.00093
2433      0.3081       0.158      0.6309      0.3762       1.052      0.5913      0.9687      0.5353      0.6165      0.3551      0.2824      0.1701     0.06054     0.03826     0.02306     0.01477     0.02074     0.01287     0.01824     0.01083     0.00407    0.002648     0.00376    0.002446    0.002685    0.001654
2440       1.792      0.3775       3.641        0.37       7.101       0.297       7.007       1.203       4.325       1.111       1.948       0.625      0.4114      0.1485      0.1553     0.05742      0.1395     0.04668      0.1226     0.03512     0.02727     0.01028     0.02519    0.009485     0.01712    0.001265
2449      0.8456      0.1338        1.71       0.294        2.82       0.733       2.293       0.789       1.257      0.4853      0.5074      0.2116      0.1031     0.04571     0.03887     0.01757     0.03492     0.01471     0.03069     0.01164    0.006783    0.003115     0.00627    0.002878    0.007068    0.001469
2455       1.763      0.2565       3.986      0.3775       9.381      0.2225       11.21       0.785       8.336      0.9975       4.133      0.6505      0.9362      0.1808      0.3558      0.0732      0.3197      0.0516      0.2809      0.0284     0.06278     0.01369     0.05797     0.01265     0.02338     0.00113
2463       6.936       0.646       14.69        0.26       21.38        0.15       13.73        0.16       6.851      0.0875       2.609       0.034      0.5315     0.00695      0.2011      0.0026      0.1802     -0.0078       0.158      -0.019     0.03534    0.000565     0.03274    0.000525     0.04809    0.000765
2488       2.135       0.534       3.881      0.1585       7.229      0.8665       7.314       1.367       4.554       1.049       2.055      0.5415      0.4312      0.1262      0.1623      0.0491      0.1457     0.03835       0.128      0.0269     0.02831     0.00895     0.02615     0.00826     0.01664     0.00322
2489       1.395      0.6619       2.827       0.663       8.696       1.117       13.98        3.96       14.56       5.145       10.91       4.332       3.409       1.655       1.359      0.6966       1.223      0.5941       1.075      0.4836      0.2365      0.1242      0.2183      0.1147     0.02532     0.00698
2500      0.2162      0.0656      0.6043      0.1704       1.406      0.4976       2.029      0.8315       1.788      0.7965       1.085      0.5301       0.297      0.1615      0.1146     0.06416       0.103     0.05516     0.09057     0.04551     0.02009     0.01149     0.01856     0.01061    0.003728    0.001594
2509      0.1838      0.0668      0.4158      0.2005       0.853       0.422      0.9584      0.5296      0.6924      0.4247      0.3354      0.2149     0.07424     0.04986     0.02777     0.01886     0.02491     0.01647     0.02186     0.01391    0.004807    0.003309    0.004441    0.003054    0.002145    0.001145
2510      0.2179      0.1427      0.3933       0.242      0.5115       0.228      0.4415      0.2069      0.2604      0.1322      0.1126     0.06045     0.02359     0.01326    0.008943    0.005097    0.008041    0.004392     0.00707    0.003632    0.001572   0.0009069    0.001452   0.0008377    0.001523   0.0008371
2513       0.901        0.16       1.951      0.2145       3.851      0.3325       4.016      0.9825       2.696       0.881       1.271      0.4911       0.275      0.1206      0.1037     0.04726     0.09315     0.03961     0.08185     0.03146     0.01819    0.008587     0.01673    0.007991    0.009578   0.0008325
2518      0.7324      0.1075       1.534       0.072       2.568         0.3       2.218      0.5245       1.248      0.3692      0.5195      0.1767      0.1064     0.04026     0.04012     0.01568     0.03604     0.01286     0.03168    0.009845    0.007012    0.002818    0.006481    0.002602    0.006494   0.0003255
2524      0.1939      0.0251      0.4426      0.1498      0.9297      0.3674       1.192      0.6021      0.9811      0.5529      0.5161      0.3098      0.1244     0.07843     0.04733     0.03028     0.04251     0.02635     0.03734     0.02212    0.008318    0.005383    0.007685    0.004974    0.002364    0.001109
2525       1.052      0.1305       2.557        0.14        4.96      0.1065       4.861      0.3455       3.218       0.311       1.459       0.168      0.3034     0.03985      0.1119     0.01531      0.1003     0.00871     0.08785     0.00168     0.01922      0.0027     0.01775    0.002485     0.01252     0.00046
2540       1.017      0.4259       1.871      0.3935       3.494       0.258        4.66      0.5685       4.228       0.845       2.856      0.7405      0.8439      0.2601       0.332      0.1074      0.2986     0.08545      0.2627     0.06185     0.05834     0.01956     0.05388     0.01807    0.007423    0.001422
2543      0.1179     0.04078      0.2546      0.1162      0.4716      0.2073       0.456      0.1943      0.2832      0.1188      0.1328      0.0584     0.02845     0.01328     0.01073    0.005132    0.009639    0.004332    0.008469    0.003472    0.001876   0.0009274    0.001732    0.000857    0.001176   0.0005709
2544      0.1409     0.05715      0.3059        0.15      0.5685      0.2514      0.5452      0.2326      0.3345      0.1411      0.1557     0.06913     0.03309     0.01579     0.01247    0.006101      0.0112    0.005161    0.009838     0.00415    0.002185    0.001094    0.002018    0.001011    0.001435   0.0006773
2552      0.1474     0.03255      0.2943     0.05485       1.158      0.2721       3.332      0.3075       4.785      0.3545       4.786       0.777       2.503        0.73       1.208      0.3984       1.105      0.3329      0.9901      0.2594       0.236     0.08815      0.2179      0.0815    0.006483   0.0004935
2561      0.2541     0.07265      0.6652      0.2761       1.574      0.6326       1.981       0.891       1.546      0.8611       0.792       0.492      0.1863      0.1261     0.07033     0.04827     0.06313     0.04222     0.05542     0.03574     0.01225     0.00848     0.01131    0.007831     0.00405    0.001727
2569      0.5715      0.2756      0.9768      0.3382       1.023      0.4639      0.6765      0.4196      0.3492      0.2417      0.1346     0.09921     0.02745     0.02117     0.01041     0.00813    0.009352     0.00719    0.008215     0.00618    0.001843     0.00142    0.001707    0.001311    0.003632    0.001298
2574      0.3236      0.1902      0.5246      0.2524       0.768      0.3761      0.6407      0.3893      0.3532      0.2426      0.1434      0.1059     0.02963     0.02294     0.01126    0.008825     0.01012    0.007815    0.008894    0.006724    0.001986    0.001552    0.001837    0.001433    0.001999   0.0008965
2577      0.4055      0.1115       1.006        0.22       2.228      0.4755       2.795       0.663       2.352      0.6335       1.406      0.4359      0.3719      0.1278       0.141     0.04954      0.1265     0.03979       0.111     0.02935     0.02421    0.008615     0.02235    0.007955    0.005446    0.001503
2578      0.1153     0.04542      0.3104      0.1188      0.8658      0.3742       1.283      0.6218       1.248      0.6761      0.8869      0.5282      0.2686      0.1712       0.106     0.06889     0.09535     0.06014     0.08385     0.05069     0.01859     0.01225     0.01717     0.01131    0.002325    0.001194
2587     0.09087     0.05323      0.2298      0.1275       0.703       0.491         1.1      0.8731       1.252       1.067       1.003      0.8871      0.3529      0.3212      0.1467      0.1345      0.1321      0.1206      0.1164      0.1056     0.02587     0.02378     0.02388     0.02194    0.001949    0.001644
2588      0.2537      0.1664      0.4246      0.2397      0.5288      0.1975      0.4384      0.2226      0.2396      0.1444     0.09898     0.06653     0.02068      0.0149    0.007845    0.005745     0.00705     0.00506    0.006198    0.004325     0.00139    0.001014    0.001285   0.0009358    0.001681   0.0008053
2591     0.08756     0.02495      0.2266     0.02585      0.6509      0.2018       1.014      0.4275      0.9711      0.4699      0.6518      0.3426      0.1879       0.105     0.07301      0.0416     0.06564     0.03584     0.05767     0.02961     0.01273    0.007361     0.01175    0.006798    0.001832    0.000791
