#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
1741       0.516       0.086       1.038      0.1665       1.799       0.186       1.679      0.2745       1.051      0.2095      0.4681      0.1065     0.09585     0.02435     0.03545    0.009315     0.03179     0.00701     0.02788     0.00455    0.006109    0.001657    0.005588    0.001567    0.005118    0.000522
1747      0.1222     0.04902      0.3124      0.1028      0.7996      0.4074       1.217      0.7421       1.127       0.722      0.7198      0.4652      0.2084      0.1391     0.08191     0.05549     0.07371     0.04864      0.0648     0.04119     0.01437     0.00985     0.01327    0.009099    0.003095    0.001811
1753      0.8317      0.2583       1.687      0.2285       3.371        0.22       3.631      0.7335       2.607      0.7045       1.249      0.3945      0.2746      0.0975       0.103     0.03782      0.0924     0.03061     0.08113     0.02297     0.01799    0.006765     0.01661     0.00625    0.009617    0.001453
1762      0.9512      0.3819        2.23      0.3665       6.893      0.3385       10.93        0.68       10.03       1.175       6.458       1.171       1.821      0.4445      0.7023      0.1843      0.6306      0.1395      0.5536     0.09115      0.1211     0.03284      0.1118     0.03033     0.02946    0.002315
1764      0.0943     0.04281      0.1379      0.0907      0.1622      0.1227     0.09973     0.07928     0.04888     0.03956     0.01816     0.01481    0.003594    0.002942     0.00135    0.001105    0.001212    0.000979    0.001065   0.0008445   0.0002286   0.0001959   0.0002117   0.0001813   0.0003562   0.0003109
1775      0.1097     0.04261      0.3493      0.1475      0.8935      0.4115       1.248      0.6234        1.11       0.591      0.6463      0.3475      0.1695     0.09351     0.06562     0.03718     0.05899     0.03202     0.05186     0.02647     0.01152    0.006674     0.01064     0.00617    0.003249    0.001455
1779       0.202      0.0497      0.4495      0.1313      0.9444      0.2477       1.065      0.2545      0.7628      0.2422      0.3722      0.1378      0.0833     0.03461      0.0317     0.01348     0.02849      0.0112     0.02506    0.008765    0.005615    0.002439    0.005187    0.002253    0.002543    0.000629
1813      0.1203     0.05865      0.3398      0.1861      0.7252      0.4049      0.9925      0.5695      0.8714      0.5237      0.4902      0.3106      0.1239     0.08484     0.04728     0.03287     0.04246     0.02881     0.03731     0.02445    0.008279    0.005802    0.007648    0.005361    0.002515    0.001399
1814      0.1716     0.09484      0.5289      0.3377       1.215       0.861       1.627       1.185       1.388       1.028      0.7596      0.5624      0.1874      0.1439     0.07126     0.05514     0.06403     0.04874     0.05621     0.04182     0.01247    0.009699     0.01152     0.00896     0.00413    0.003034
1818      0.2115     0.04225      0.5722      0.1924       1.412      0.4463       1.887      0.6715       1.592      0.6344      0.8637      0.3713      0.2176      0.1021     0.08321     0.04019     0.07473     0.03394     0.06568     0.02727     0.01464     0.00725     0.01353    0.006703    0.004918    0.001522
1822      0.5225      0.3253      0.7823      0.3827      0.8839      0.3911      0.6262      0.3938      0.3281       0.231       0.128       0.096     0.02598     0.02032    0.009809    0.007751    0.008812    0.006861    0.007743    0.005906    0.001721    0.001347    0.001592    0.001243    0.002612    0.001388
1824      0.2688      0.2411      0.5029      0.4266      0.6572      0.5449      0.8897      0.8513       1.212       1.198       1.132       1.127      0.5054      0.5046      0.2311      0.2308      0.2096      0.2094      0.1859      0.1856     0.04254     0.04247     0.03928     0.03922    0.003259    0.002752
1836      0.3361      0.0954      0.7337      0.1825       1.047      0.3475      0.6728      0.2809      0.3366      0.1548      0.1274     0.06238     0.02573     0.01323    0.009714    0.005066    0.008718    0.004311    0.007655    0.003506    0.001704    0.000887    0.001577   0.0008196    0.002171   0.0005635
1843      0.3936      0.1212       0.813        0.28       1.428      0.5183       1.288      0.5696      0.7397      0.3563      0.3123      0.1596     0.06472     0.03471      0.0245     0.01334     0.02201     0.01142     0.01935     0.00938    0.004295    0.002368    0.003969    0.002187    0.003497    0.001187
1847       0.403      0.1184      0.8955      0.3055       1.679      0.4785        1.54      0.4795      0.9433      0.3268      0.4293      0.1664     0.09043     0.03837     0.03404     0.01487     0.03057     0.01239     0.02686     0.00974    0.005965    0.002675    0.005511    0.002471    0.004627    0.001471
1850      0.3083      0.1244      0.6475      0.2134       1.302      0.6533       1.637      0.9281       1.542      0.9331       1.147      0.7497       0.375      0.2684      0.1526      0.1118      0.1374     0.09871       0.121     0.08456     0.02695     0.01987     0.02488     0.01834    0.004766      0.0031
1855      0.3589      0.0262       0.949       0.078       1.662       0.172       1.469      0.1815      0.9303      0.1308      0.4056     0.06025     0.08164     0.01278     0.02965     0.00466     0.02654     0.00286     0.02321    0.000935    0.005035    0.000787    0.004649   0.0007265    0.005095    0.000568
1859      0.2833     0.09955      0.5974      0.1881      0.8899      0.2142      0.7266      0.2134      0.4047      0.1365       0.166      0.0614     0.03382     0.01362     0.01273    0.005278     0.01144    0.004368     0.01005    0.003393    0.002228    0.000938     0.00206   0.0008665    0.002452   0.0006745
1865      0.1301     0.04388      0.2987      0.1443      0.6085      0.2672      0.6843      0.2798      0.4935      0.2029      0.2438      0.1142     0.05518     0.02866     0.02097     0.01124     0.01884    0.009617     0.01656    0.007877    0.003709    0.002041    0.003426    0.001886    0.001801   0.0008278
1866        0.92       0.116       2.051      0.1645       4.187       0.457       4.528       1.215       3.161       1.113        1.52      0.6261       0.335      0.1555      0.1267     0.06097      0.1139     0.05152      0.1001     0.04137     0.02237     0.01105     0.02062     0.01025     0.01205     0.00154
1870      0.1328     0.07421      0.3632      0.1701      0.8554      0.4086       1.248      0.6752       1.096        0.64      0.6122      0.3731      0.1563     0.09928        0.06     0.03869     0.05393     0.03372      0.0474     0.02837     0.01059    0.006927    0.009788    0.006403    0.003106    0.001578
1880       1.438      0.5025       2.474       0.372       3.902      0.3505       3.602        0.78       2.183      0.6085      0.9691      0.3139      0.2014     0.07265     0.07569     0.02822     0.06795     0.02293      0.0597      0.0173     0.01298    0.005284     0.01198    0.004878    0.009913    0.001748
1886      0.1028     0.03331      0.2212      0.0846      0.6645      0.2178       1.147      0.5117       1.332      0.6874       1.133      0.6537      0.4456      0.2858      0.1953      0.1301      0.1765      0.1146       0.156     0.09753     0.03518     0.02388     0.03248     0.02205     0.00352    0.001565
1894      0.2531     0.07425      0.5759      0.1903       1.115      0.2326       1.152      0.2004      0.7582      0.1711      0.3531      0.1017     0.07558     0.02602     0.02843     0.01031     0.02553     0.00835     0.02242    0.006255    0.004982    0.001893    0.004598    0.001752    0.003191    0.000748
1899       0.257      0.1598      0.5569      0.3677      0.9138      0.4982       0.787       0.337      0.4656      0.1769      0.1955      0.0717     0.04199     0.01756     0.01582    0.006895     0.01421    0.005745     0.01248    0.004515    0.002778    0.001253    0.002559    0.001161    0.002725    0.001575
1907       0.334      0.0407      0.6728      0.0962      0.9374      0.1436      0.6749      0.1056      0.3436     0.05395      0.1315      0.0207     0.02519     0.00396    0.009293    0.001458    0.008336    0.000905    0.007311    0.000312    0.001608   0.0002565    0.001488   0.0002375    0.002639    0.000421
1908      0.4871      0.1146       1.058      0.2289       1.799       0.321       1.524       0.401      0.8475      0.2605      0.3475      0.1184     0.07091     0.02626     0.02674     0.01016     0.02403      0.0083     0.02112    0.006295    0.004681    0.001805    0.004328    0.001667    0.004426   0.0008235
1918      0.4167      0.2495      0.5921      0.2703      0.6381      0.2802      0.3997      0.2199      0.1986       0.125     0.07496     0.05094     0.01511     0.01085     0.00571    0.004157    0.005126    0.003655    0.004499    0.003115    0.001001    0.000722   0.0009276   0.0006664     0.00188    0.001022
1919      0.1438     0.06937      0.3087      0.1591      0.5448      0.2302      0.5071      0.2001      0.3234      0.1366      0.1487     0.06647     0.03169     0.01542     0.01202    0.006031      0.0108    0.005121    0.009498    0.004151    0.002119    0.001089    0.001958    0.001006    0.001503   0.0006696
1921      0.2377      0.0536      0.4624     0.09935        1.27      0.3313       3.841      0.6135       5.763       0.569       6.128      0.1745       3.475      0.2835       1.725      0.1975       1.583      0.1215       1.423       0.036      0.3479     0.05435      0.3214      0.0504     0.01395    0.001135
1930       3.856       0.142       8.013      0.0785       11.52        0.08        8.74       0.115       4.774       0.071       1.938        0.03      0.3668     0.00555      0.1326     0.00195      0.1187     -0.0051      0.1039    -0.01265     0.02252    0.000465     0.02082    0.000435     0.03507    0.000735
1937      0.4228      0.0354      0.5626       0.049      0.4466      0.0397      0.1968     0.01765     0.08066    0.007235     0.02631     0.00236    0.004647   0.0004155    0.001688   0.0001505    0.001512     5.5e-05    0.001325    -4.7e-05   0.0003155   2.875e-05   0.0002953   2.695e-05    0.001944   0.0001775
1938      0.4552      0.0755      0.6052       0.103      0.4803     0.08265      0.2114      0.0366     0.08661     0.01499     0.02826    0.004895    0.004993    0.000862    0.001814   0.0003125    0.001624   0.0002015    0.001423    8.35e-05   0.0003383    5.98e-05   0.0003168   5.605e-05    0.002087    0.000369
1944      0.7452      0.4688       1.319      0.3741       2.192      0.3455       2.472       0.937        1.99       1.045       1.073      0.6662      0.2675      0.1861      0.1025      0.0729     0.09215      0.0641       0.081      0.0546     0.01813     0.01307     0.01675     0.01209    0.006443    0.001339
