#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
3487       189.2567749   62.3082199     1.279    0.1955        -1      1.29     0.000157    1.57e-05      0.0003     3.6e-05    0.000174     6.4e-05   -0.001072    0.000397   -0.000141    0.000459    0.007613    0.003975   1.903e-10    0.009098      0.4326      0.3065      0.7374      0.7955         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001274     0.01517       1.688   2.238e+08       6.141       3.638       27.43           1           0           0           0
3492       189.3713531   62.3078651    0.9109    0.1201        -1      0.88     0.003945   0.0003945    0.007261       4e-05    0.004893     6.7e-05    0.004536    0.000412    0.003276     0.00047     0.02021    0.003829     0.03503    0.005956      0.4314       0.364       1.136       0.619         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002013    0.002686       2.185    3.63e+09       3.088       1.413      0.8506           1           0           0           0
3500       189.2000427   62.3077774    0.9304        -1    0.9304      0.88     0.003837   0.0003837    0.005778     3.8e-05    0.004219     5.7e-05    0.003111    0.000375    0.002941    0.000418     0.02589    0.003714   1.903e-10    0.009039     0.02142       0.322         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.000563    0.002567       0.067   3.311e+09       1.634       24.39      0.4935           1           0           0           0
3526       189.3605804   62.3073006    0.4381        -1    0.4381      0.31      0.05861    0.005861     0.03591     4.5e-05     0.02996     7.2e-05     0.02173    0.000414       0.036    0.000471     0.08675    0.003449     0.09965    0.006253       1.331      0.3388       4.621      0.6032       3.363      0.8887      0.1013       1.241         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00566    0.002716       9.404   2.004e+10       1.954      0.2078     0.09749           1           0          -1           1
3527       189.3909760   62.3072357    0.5637        -1    0.5637      0.54       0.0138     0.00138     0.01089     3.8e-05    0.008108     6.7e-05    0.006892    0.000402    0.005831    0.000469     0.02901    0.002884     0.03193    0.006369      0.6192      0.3326      0.6134      0.6575         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006971    0.002718       2.082    3.02e+09       1.049      0.5038      0.3474           1           0          -1           0
3532       189.3077393   62.3073006     3.988     0.301        -1      4.15     0.000631    6.31e-05    0.003637     3.7e-05    0.006163     6.8e-05    0.009474    0.000411     0.01695    0.000474     0.06555    0.005091     0.03812    0.007804       1.111      0.3055       3.776      0.5441       10.08       1.199       11.14       1.335       9.501       1.972       5.274      0.8597       3.071      0.6792      0.6235      0.0194       16.82   2.897e+11       694.4       179.3       2.397           1           1          -1           1
3535       189.3401794   62.3076057      3.08     0.367        -1      3.08    0.0004613   4.613e-05    0.000846     3.7e-05    0.000565     6.9e-05    0.000694    0.000416    0.000142    0.000474    0.001699    0.005168    0.001993    0.007352   1.792e-05      0.3175       1.403      0.6174         -99       1e+10   2.905e-07        2.07         -99       1e+10      0.7713       1.013      0.1008      0.6954     0.00861     0.00268       2.401   2.138e+09       137.5       57.27       64.32           1           0           0           0
3560       189.2727509   62.3069458     1.018        -1     1.018      1.24     0.007178   0.0007178     0.01778     4.1e-05     0.01496     6.8e-05     0.01174    0.000396     0.01063    0.000467     0.07469    0.004238     0.06433    0.008118       1.307      0.2998       2.362      0.6007       1.983      0.8757         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005059     0.00257       6.293   1.706e+10       9.892       1.572      0.5799           1           0          -1           1
3568       189.1701050   62.3067474     0.495      0.13        -1       0.5      0.01542    0.001542     0.01383     3.6e-05     0.01036     5.3e-05    0.009608    0.000344    0.008745    0.000383     0.03371    0.003395     0.02612    0.009053      0.9113      0.4377   1.745e-05       1.865         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001505    0.002659       2.082   3.467e+09       1.131      0.9187      0.3262           1           0           0           0
3570       189.2293854   62.3068275     0.516        -1     0.516      0.55     0.004055   0.0004055    0.003011     3.8e-05    0.002285     6.5e-05    0.002598    0.000408    0.003797    0.000468     0.03033    0.003195    0.005551    0.007008       0.271      0.3168       1.117      0.5806         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0002952    0.004511       2.105   7.942e+08      0.8199      0.4197       1.032           1           0           0           0
3572       189.3201294   62.3067284    0.8391        -1    0.8391      0.83      0.02831    0.002831     0.04381     4.8e-05     0.03151     7.2e-05     0.03671    0.000421     0.03201    0.000482      0.4229     0.01392      0.3915     0.01771       8.501      0.3482       15.19       1.053       13.62       2.383       7.269       3.611         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0394      0.0031       28.99   1.556e+10       37.11        1.28       2.385           1           0           1           1
3584       189.2552338   62.3064194    0.9418        -1    0.9418      0.94     0.008472   0.0008472    0.009765       4e-05    0.007015     6.5e-05    0.005918    0.000403    0.005259    0.000456     0.04048    0.002692     0.03346    0.006742     0.08735      0.3478       1.564      0.7818         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003808      0.0151       2.016   6.637e+09       3.239       1.607       0.488           1           0           0           0
3587       189.3642883   62.3064613      1.71     0.244        -1      1.71    0.0006026   6.026e-05     0.00107     3.7e-05    0.000919     6.7e-05    0.000391    0.000408    0.000183    0.000472     0.01525    0.002202    0.007707    0.005598   1.792e-05      0.3589   1.745e-05      0.7345         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003127    0.002723           0   1.349e+09       7.587       7.587       5.625           1           0           0           0
3588       189.4333649   62.3063469     0.553        -1     0.553      1.81     0.003251   0.0003251     0.00512     3.7e-05    0.005163     6.7e-05    0.003684    0.000415     0.00409    0.000476     0.03089    0.003334   1.903e-10    0.006454      0.5367        0.32   1.745e-05      0.8505         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0003696    0.002736       1.677   7.979e+09      0.8262      0.4927      0.1035           1           0           0           0
3595       189.0953979   62.3063164       1.1      0.18        -1      1.11     0.009727   0.0009727     0.01674     5.6e-05     0.01385     9.7e-05     0.01223    0.000623    0.009089     0.00074     0.07741      0.0077         -99       1e+10      0.2893      0.3806      0.1343      0.7702         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002012    0.002627        0.78   1.706e+10       5.827       7.471      0.3416           0           0           0           0
3620       189.4546051   62.3056755    0.9131        -1    0.9131      0.88      0.03048    0.003048     0.04388       5e-05     0.03145     7.3e-05     0.02437    0.000435     0.01572    0.000492     0.01698    0.002229   1.903e-10     0.01211      0.3903      0.3257    -0.05507      0.7123         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   -0.000352    0.002845       1.198   3.908e+10       1.659       1.385     0.04245           1           0           0           0
3626       189.1324310   62.3057442    0.9434        -1    0.9434      0.96      0.01086    0.001086     0.01211     3.6e-05    0.008378     5.8e-05    0.007415    0.000372    0.006277    0.000423     0.09326     0.00402     0.06211    0.008063       1.108      0.3661       3.315      0.9972      0.9881       1.873         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.008905    0.002622       4.527    6.95e+09        8.49       1.875       1.222           1           0          -1           0
